# newdoc id = f-QTSTCCSV
# metadata:url = https://foodista.com/recipe/QTSTCCSV/pancetta-and-asparagus-pasta
# metadata:num_steps = 5
# metadata:avg_len_steps = 23
# metadata:num_ingres = 5
# metadata:cluster = old
# newpar id = f-QTSTCCSV::ingredients
# sent_id = f-QTSTCCSV::ingredients::sent01
# text = 250 g uncooked pasta of your choice
14	onion	onion	NOUN	NN	Number=sing	12	obj	_	_	B-INGREDIENT	_	_	_	_
15	over	over	ADP	IN	_	17	case	_	_	O	_	_	_	_
16	medium	medium	ADJ	JJ	Degree=pos	17	amod	_	_	O	_	_	_	_
17	heat	heat	NOUN	NN	Number=sing	12	obl	_	_	O	_	_	_	_
18	until	until	ADP	IN	_	19	case	_	_	O	_	_	_	_
19	translucent	translucent	ADJ	JJ	Degree=pos	12	obl	_	_	O	_	_	_	_
20	.	.	PUNCT	.	PunctType=peri	12	punct	_	SpaceAfter=No	O	_	_	_	_

# sent_id = f-PNQMMKPD::step04::sent02
# text = Add some fresh thyme while cooking and season with salt and pepper.
1	Add	add	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	some	some	DET	DT	_	4	det	_	_	O	_	_	_	_
3	fresh	fresh	ADJ	JJ	Degree=pos	4	amod	_	_	B-INGREDIENT	_	_	_	_
4	thyme	thyme	NOUN	NN	Number=sing	1	obj	_	_	I-INGREDIENT	_	_	_	_
5	while	while	SCONJ	IN	_	6	mark	_	_	O	_	_	_	_
6	cooking	cooking	NOUN	NN	Number=sing	1	advcl	_	_	B-EVENT	_	_	_	_
7	and	and	CCONJ	CC	ConjType=comp	8	cc	_	_	O	_	_	_	_
8	season	season	NOUN	NN	Number=sing	6	conj	_	_	B-EVENT	_	_	_	_
9	with	with	ADP	IN	_	10	case	_	_	O	_	_	_	_
10	salt	salt	NOUN	NN	Number=sing	1	obl	_	_	B-INGREDIENT	_	_	_	_
11	and	and	CCONJ	CC	ConjType=comp	12	cc	_	_	O	_	_	_	_
12	pepper	pepper	NOUN	NN	Number=sing	10	conj	_	_	B-INGREDIENT	_	_	_	_
13	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-PNQMMKPD::step05
# sent_id = f-PNQMMKPD::step05::sent01
# text = When done, 5 to 8 minutes, gently sprinkle them over the zucchini, squash and tomatoes.
1	When	when	SCONJ	WRB	_	2	mark	_	_	O	_	_	_	_
2	done	do	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	10	advcl	_	_	O	_	_	_	_
3	,	,	PUNCT	,	PunctType=comm	2	punct	_	_	O	_	_	_	_
4	5	5	NUM	CD	NumType=card	7	nummod	_	_	O	_	_	_	_
5	to	to	ADP	IN	_	6	case	_	_	O	_	_	_	_
6	8	8	NUM	CD	NumType=card	4	nmod	_	_	O	_	_	_	_
7	minutes	minute	NOUN	NNS	Number=plur	2	obl:tmod	_	_	O	_	_	_	_
8	,	,	PUNCT	,	PunctType=comm	10	punct	_	_	O	_	_	_	_
9	gently	gently	ADV	RB	Degree=pos	10	advmod	_	_	O	_	_	_	_
10	sprinkle	sprinkle	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
11	them	they	PRON	PRP	PronType=prs	10	obj	_	_	O	_	_	_	_
12	over	over	ADP	IN	_	14	case	_	_	O	_	_	_	_
13	the	the	DET	DT	_	14	det	_	_	O	_	_	_	_
14	zucchini	zucchini	NOUN	NN	Number=sing	10	obl	_	_	B-INGREDIENT	_	_	_	_
15	,	,	PUNCT	,	PunctType=comm	16	punct	_	_	O	_	_	_	_
16	squash	squash	NOUN	NN	Number=sing	14	conj	_	_	B-INGREDIENT	_	_	_	_
17	and	and	CCONJ	CC	ConjType=comp	18	cc	_	_	O	_	_	_	_
18	tomatoes	tomato	NOUN	NNS	Number=plur	14	conj	_	_	B-INGREDIENT	_	_	_	_
19	.	.	PUNCT	.	PunctType=peri	10	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-PNQMMKPD::step06
# sent_id = f-PNQMMKPD::step06::sent01
# text = Season with salt and pepper, fresh thyme and a generous amount of olive oil.
1	Season	season	NOUN	NN	Number=sing	0	root	_	_	B-EVENT	_	_	_	_
2	with	with	ADP	IN	_	3	case	_	_	O	_	_	_	_
3	salt	salt	NOUN	NN	Number=sing	1	nmod	_	_	B-INGREDIENT	_	_	_	_
4	and	and	CCONJ	CC	ConjType=comp	5	cc	_	_	O	_	_	_	_
5	pepper	pepper	NOUN	NN	Number=sing	3	conj	_	_	B-INGREDIENT	_	_	_	_
6	,	,	PUNCT	,	PunctType=comm	8	punct	_	_	O	_	_	_	_
7	fresh	fresh	ADJ	JJ	Degree=pos	8	amod	_	_	B-INGREDIENT	_	_	_	_
8	thyme	thyme	NOUN	NN	Number=sing	3	conj	_	_	I-INGREDIENT	_	_	_	_
9	and	and	CCONJ	CC	ConjType=comp	12	cc	_	_	O	_	_	_	_
10	a	a	DET	DT	_	12	det	_	_	O	_	_	_	_
11	generous	generous	ADJ	JJ	Degree=pos	12	amod	_	_	O	_	_	_	_
12	amount	amount	NOUN	NN	Number=sing	3	conj	_	_	O	_	_	_	_
13	of	of	ADP	IN	_	15	case	_	_	O	_	_	_	_
14	olive	olive	NOUN	NN	Number=sing	15	compound	_	_	B-INGREDIENT	_	_	_	_
15	oil	oil	NOUN	NN	Number=sing	12	nmod	_	_	I-INGREDIENT	_	_	_	_
16	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-PNQMMKPD::step07
# sent_id = f-PNQMMKPD::step07::sent01
# text = Place in the preheated oven and cook for 15 to 20 minutes.
1	Place	place	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	in	in	ADP	IN	_	5	case	_	_	O	_	_	_	_
3	the	the	DET	DT	_	5	det	_	_	O	_	_	_	_
4	preheated	preheate	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	5	amod	_	_	B-PROP	_	_	_	_
5	oven	oven	NOUN	NN	Number=sing	1	obl	_	_	I-PROP	_	_	_	_
6	and	and	CCONJ	CC	ConjType=comp	7	cc	_	_	O	_	_	_	_
7	cook	cook	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
8	for	for	ADP	IN	_	12	case	_	_	O	_	_	_	_
9	15	15	NUM	CD	NumType=card	12	nummod	_	_	O	_	_	_	_
10	to	to	ADP	IN	_	11	case	_	_	O	_	_	_	_
11	20	20	NUM	CD	NumType=card	9	nmod	_	_	O	_	_	_	_
12	minutes	minute	NOUN	NNS	Number=plur	7	obl	_	_	O	_	_	_	_
13	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = f-PNQMMKPD::step08
# sent_id = f-PNQMMKPD::step08::sent01
# text = Serve hot or at room temperature.
1	Serve	serve	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	hot	hot	ADJ	JJ	Degree=pos	1	xcomp	_	_	O	_	_	_	_
3	or	or	CCONJ	CC	ConjType=comp	6	cc	_	_	O	_	_	_	_
4	at	at	ADP	IN	_	6	case	_	_	O	_	_	_	_
5	room	room	NOUN	NN	Number=sing	6	compound	_	_	O	_	_	_	_
6	temperature	temperature	NOUN	NN	Number=sing	2	conj	_	_	O	_	_	_	_
7	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_


# newdoc id = r-769
# metadata:url = https://recipes.fandom.com/wiki/Svestkove_Knedliky
# metadata:num_steps = 10
# metadata:avg_len_steps = 9
# metadata:num_ingres = 8
# metadata:cluster = 0
# newpar id = r-769::ingredients
# sent_id = r-769::ingredients::sent01
# text = 2 eggs
1	2	2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	eggs	egg	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent02
# text = 2 cups sifted all-purpose flour
1	2	2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cups	cup	NOUN	NNS	Number=plur	3	obl:npmod	_	_	_	_	_	_	_
3	sifted	sift	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	7	amod	_	_	_	_	_	_	_
4	all	all	DET	DT	_	6	det	_	SpaceAfter=No	_	_	_	_	_
5	-	-	PUNCT	HYPH	PunctType=dash	6	punct	_	SpaceAfter=No	_	_	_	_	_
6	purpose	purpose	NOUN	NN	Number=sing	7	compound	_	_	_	_	_	_	_
7	flour	flour	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent03
# text = 2 cups boiled potatoes, riced
1	2	2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cups	cup	NOUN	NNS	Number=plur	4	nmod:npmod	_	_	_	_	_	_	_
3	boiled	boil	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	4	amod	_	_	_	_	_	_	_
4	potatoes	potato	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_
5	,	,	PUNCT	,	PunctType=comm	4	punct	_	_	_	_	_	_	_
6	riced	rice	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	4	acl	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent04
# text = 1 cup fine breadcrumbs
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	4	nmod:npmod	_	_	_	_	_	_	_
3	fine	fine	ADJ	JJ	Degree=pos	4	amod	_	_	_	_	_	_	_
4	breadcrumbs	breadcrumb	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent05
# text = 12-15 plums
1	12	12	NUM	CD	NumType=card	3	nummod	_	SpaceAfter=No	_	_	_	_	_
2	-15	-15	NUM	CD	NumType=card	3	nummod	_	_	_	_	_	_	_
3	plums	plum	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent06
# text = 1/4 cup cinnamon sugar
1	1/4	1/4	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	4	nmod:npmod	_	_	_	_	_	_	_
3	cinnamon	cinnamon	NOUN	NN	Number=sing	4	compound	_	_	_	_	_	_	_
4	sugar	sugar	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent07
# text = salt
1	salt	salt	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = r-769::ingredients::sent08
# text = butter
1	butter	butter	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# newpar id = r-769::step01
# sent_id = r-769::step01::sent01
# text = cream 2 tablespoons butter, beat in eggs and salt.
1	cream	cream	NOUN	NN	Number=sing	4	compound	_	_	B-EVENT	_	_	_	_
2	2	2	NUM	CD	NumType=card	3	nummod	_	_	O	_	_	_	_
3	tablespoons	tablespoon	NOUN	NNS	Number=plur	4	nmod:npmod	_	_	O	_	_	_	_
4	butter	butter	NOUN	NN	Number=sing	0	root	_	_	B-INGREDIENT	_	_	_	_
5	,	,	PUNCT	,	PunctType=comm	6	punct	_	_	O	_	_	_	_
6	beat	beat	VERB	VB	VerbForm=inf	4	parataxis	_	_	B-EVENT	_	_	_	_
7	in	in	ADP	IN	_	8	case	_	_	O	_	_	_	_
8	eggs	egg	NOUN	NNS	Number=plur	6	obl	_	_	B-INGREDIENT	_	_	_	_
9	and	and	CCONJ	CC	ConjType=comp	10	cc	_	_	O	_	_	_	_
10	salt	salt	NOUN	NN	Number=sing	8	conj	_	_	B-INGREDIENT	_	_	_	_
11	.	.	PUNCT	.	PunctType=peri	4	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step02
# sent_id = r-769::step02::sent01
# text = Gradually beat in flour and riced potatoes.
1	Gradually	gradually	ADV	RB	Degree=pos	2	advmod	_	_	O	_	_	_	_
2	beat	beat	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
3	in	in	ADP	IN	_	4	case	_	_	O	_	_	_	_
4	flour	flour	NOUN	NN	Number=sing	2	obl	_	_	B-INGREDIENT	_	_	_	_
5	and	and	CCONJ	CC	ConjType=comp	7	cc	_	_	O	_	_	_	_
6	riced	rice	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	7	amod	_	_	B-INGREDIENT	_	_	_	_
7	potatoes	potato	NOUN	NNS	Number=plur	4	conj	_	_	I-INGREDIENT	_	_	_	_
8	.	.	PUNCT	.	PunctType=peri	2	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step03
# sent_id = r-769::step03::sent01
# text = Dough should be stiff to knead thoroughly.
1	Dough	dough	NOUN	NN	Number=sing	4	nsubj	_	_	B-INGREDIENT	_	_	_	_
2	should	should	AUX	MD	VerbType=mod	4	aux	_	_	O	_	_	_	_
3	be	be	AUX	VB	VerbForm=inf	4	cop	_	_	O	_	_	_	_
4	stiff	stiff	ADJ	JJ	Degree=pos	0	root	_	_	O	_	_	_	_
5	to	to	PART	TO	PartType=inf|VerbForm=inf	6	mark	_	_	O	_	_	_	_
6	knead	knead	VERB	VB	VerbForm=inf	4	advcl	_	_	B-EVENT	_	_	_	_
7	thoroughly	thoroughly	ADV	RB	Degree=pos	6	advmod	_	_	O	_	_	_	_
8	.	.	PUNCT	.	PunctType=peri	4	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step04
# sent_id = r-769::step04::sent01
# text = On floured board roll out dough to 1/4-inch thickness, then cut 3-inch squares.
1	On	on	ADP	IN	_	3	case	_	_	O	_	_	_	_
2	floured	flour	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	3	amod	_	_	B-PROP	_	_	_	_
3	board	board	NOUN	NN	Number=sing	4	obl	_	_	I-PROP	_	_	_	_
4	roll	roll	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
5	out	out	ADP	RP	_	4	compound:prt	_	_	O	_	_	_	_
6	dough	dough	NOUN	NN	Number=sing	4	obj	_	_	B-INGREDIENT	_	_	_	_
7	to	to	ADP	IN	_	9	case	_	_	O	_	_	_	_
8	1/4-inch	1/4-inch	NUM	CD	NumType=card	9	nummod	_	_	O	_	_	_	_
9	thickness	thickness	NOUN	NN	Number=sing	4	obl	_	_	O	_	_	_	_
10	,	,	PUNCT	,	PunctType=comm	12	punct	_	_	O	_	_	_	_
11	then	then	ADV	RB	Degree=pos	12	advmod	_	_	O	_	_	_	_
12	cut	cut	VERB	VB	VerbForm=inf	4	parataxis	_	_	B-EVENT	_	_	_	_
13	3-inch	3-inch	ADJ	JJ	Degree=pos	14	amod	_	_	O	_	_	_	_
14	squares	square	NOUN	NNS	Number=plur	12	obj	_	_	O	_	_	_	_
15	.	.	PUNCT	.	PunctType=peri	4	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step05
# sent_id = r-769::step05::sent01
# text = Lay 1 plum on each square, sprinkle with little cinnamon sugar and fold edges over plum.
1	Lay	lay	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	1	1	NUM	CD	NumType=card	3	nummod	_	_	O	_	_	_	_
3	plum	plum	NOUN	NN	Number=sing	1	obj	_	_	B-INGREDIENT	_	_	_	_
4	on	on	ADP	IN	_	6	case	_	_	O	_	_	_	_
5	each	each	DET	DT	_	6	det	_	_	O	_	_	_	_
6	square	square	NOUN	NN	Number=sing	1	obl	_	_	B-INGREDIENT	_	_	_	_
7	,	,	PUNCT	,	PunctType=comm	8	punct	_	_	O	_	_	_	_
8	sprinkle	sprinkle	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
9	with	with	ADP	IN	_	12	case	_	_	O	_	_	_	_
10	little	little	ADJ	JJ	Degree=pos	12	amod	_	_	O	_	_	_	_
11	cinnamon	cinnamon	NOUN	NN	Number=sing	12	compound	_	_	B-INGREDIENT	_	_	_	_
12	sugar	sugar	NOUN	NN	Number=sing	8	obl	_	_	I-INGREDIENT	_	_	_	_
13	and	and	CCONJ	CC	ConjType=comp	14	cc	_	_	O	_	_	_	_
14	fold	fold	VERB	VB	VerbForm=inf	1	conj	_	_	B-INGREDIENT	_	_	_	_
15	edges	edge	NOUN	NNS	Number=plur	14	obj	_	_	O	_	_	_	_
16	over	over	ADP	IN	_	17	case	_	_	O	_	_	_	_
17	plum	plum	NOUN	NN	Number=sing	14	obl	_	_	B-INGREDIENT	_	_	_	_
18	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step06
# sent_id = r-769::step06::sent01
# text = Shape with hands into a ball.
1	Shape	shape	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	with	with	ADP	IN	_	3	case	_	_	O	_	_	_	_
3	hands	hand	NOUN	NNS	Number=plur	1	obl	_	_	B-PROP	_	_	_	_
4	into	into	ADP	IN	_	6	case	_	_	O	_	_	_	_
5	a	a	DET	DT	_	6	det	_	_	O	_	_	_	_
6	ball	ball	NOUN	NN	Number=sing	1	obl	_	_	O	_	_	_	_
7	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step07
# sent_id = r-769::step07::sent01
# text = The wall of dough should be very thin.
1	The	the	DET	DT	_	2	det	_	_	O	_	_	_	_
2	wall	wall	NOUN	NN	Number=sing	8	nsubj	_	_	O	_	_	_	_
3	of	of	ADP	IN	_	4	case	_	_	O	_	_	_	_
4	dough	dough	NOUN	NN	Number=sing	2	nmod	_	_	B-INGREDIENT	_	_	_	_
5	should	should	AUX	MD	VerbType=mod	8	aux	_	_	O	_	_	_	_
6	be	be	AUX	VB	VerbForm=inf	8	cop	_	_	O	_	_	_	_
7	very	very	ADV	RB	Degree=pos	8	advmod	_	_	O	_	_	_	_
8	thin	thin	ADJ	JJ	Degree=pos	0	root	_	_	O	_	_	_	_
9	.	.	PUNCT	.	PunctType=peri	8	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step08
# sent_id = r-769::step08::sent01
# text = Drop dumplings into boiling salted water, cover and simmer for about 15 minutes.
1	Drop	drop	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	dumplings	dumpling	NOUN	NNS	Number=plur	1	obj	_	_	B-INGREDIENT	_	_	_	_
3	into	into	SCONJ	IN	_	4	mark	_	_	O	_	_	_	_
4	boiling	boil	VERB	VBG	VerbForm=part|Tense=pres|Aspect=prog	1	advcl	_	_	B-INGREDIENT	_	_	_	_
5	salted	salt	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	6	amod	_	_	I-INGREDIENT	_	_	_	_
6	water	water	NOUN	NN	Number=sing	4	obj	_	_	I-INGREDIENT	_	_	_	_
7	,	,	PUNCT	,	PunctType=comm	8	punct	_	_	O	_	_	_	_
8	cover	cover	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
9	and	and	CCONJ	CC	ConjType=comp	10	cc	_	_	O	_	_	_	_
10	simmer	simmer	VERB	VB	VerbForm=inf	8	conj	_	_	B-EVENT	_	_	_	_
11	for	for	ADP	IN	_	14	case	_	_	O	_	_	_	_
12	about	about	ADV	RB	Degree=pos	13	advmod	_	_	O	_	_	_	_
13	15	15	NUM	CD	NumType=card	14	nummod	_	_	O	_	_	_	_
14	minutes	minute	NOUN	NNS	Number=plur	10	obl	_	_	O	_	_	_	_
15	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step09
# sent_id = r-769::step09::sent01
# text = Brown bread crumbs in 1/3 cup hot butter.
1	Brown	Brown	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	bread	bread	NOUN	NN	Number=sing	3	compound	_	_	B-INGREDIENT	_	_	_	_
3	crumbs	crumb	NOUN	NNS	Number=plur	1	obj	_	_	I-INGREDIENT	_	_	_	_
4	in	in	ADP	IN	_	8	case	_	_	O	_	_	_	_
5	1/3	1/3	NUM	CD	NumType=card	6	nummod	_	_	O	_	_	_	_
6	cup	cup	NOUN	NN	Number=sing	8	compound	_	_	O	_	_	_	_
7	hot	hot	ADJ	JJ	Degree=pos	8	amod	_	_	B-INGREDIENT	_	_	_	_
8	butter	butter	NOUN	NN	Number=sing	1	obl	_	_	I-INGREDIENT	_	_	_	_
9	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_

# newpar id = r-769::step10
# sent_id = r-769::step10::sent01
# text = Roll dumplings in buttered bread crumbs, sprinkle with cinnamon sugar.
1	Roll	Roll	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	dumplings	dumpling	NOUN	NNS	Number=plur	1	obj	_	_	B-INGREDIENT	_	_	_	_
3	in	in	ADP	IN	_	6	case	_	_	O	_	_	_	_
4	buttered	butter	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	6	amod	_	_	B-INGREDIENT	_	_	_	_
5	bread	bread	NOUN	NN	Number=sing	6	compound	_	_	I-INGREDIENT	_	_	_	_
6	crumbs	crumb	NOUN	NNS	Number=plur	1	obl	_	_	I-INGREDIENT	_	_	_	_
7	,	,	PUNCT	,	PunctType=comm	8	punct	_	_	O	_	_	_	_
8	sprinkle	sprinkle	VERB	VB	VerbForm=inf	1	conj	_	_	B-EVENT	_	_	_	_
9	with	with	ADP	IN	_	11	case	_	_	O	_	_	_	_
10	cinnamon	cinnamon	NOUN	NN	Number=sing	11	compound	_	_	B-INGREDIENT	_	_	_	_
11	sugar	sugar	NOUN	NN	Number=sing	8	obl	_	_	I-INGREDIENT	_	_	_	_
12	.	.	PUNCT	.	PunctType=peri	1	punct	_	SpaceAfter=No	O	_	_	_	_


# newdoc id = f-RMMPHNZR
# metadata:url = https://foodista.com/recipe/RMMPHNZR/cranberry-hibiscus-sauce
# metadata:num_steps = 6
# metadata:avg_len_steps = 16
# metadata:num_ingres = 9
# metadata:cluster = old
# newpar id = f-RMMPHNZR::ingredients
# sent_id = f-RMMPHNZR::ingredients::sent01
# text = 1/2 cup freshly squeezed orange juice
1	1/2	1/2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	4	obl:npmod	_	_	_	_	_	_	_
3	freshly	freshly	ADV	RB	Degree=pos	4	advmod	_	_	_	_	_	_	_
4	squeezed	squeeze	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	6	amod	_	_	_	_	_	_	_
5	orange	orange	ADJ	JJ	Degree=pos	6	amod	_	_	_	_	_	_	_
6	juice	juice	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent02
# text = 1/4 cup red wine, I used Pinot Noir
1	1/4	1/4	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	4	nmod:npmod	_	_	_	_	_	_	_
3	red	red	ADJ	JJ	Degree=pos	4	amod	_	_	_	_	_	_	_
4	wine	wine	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_
5	,	,	PUNCT	,	PunctType=comm	4	punct	_	_	_	_	_	_	_
6	I	I	PRON	PRP	PronType=prs	7	nsubj	_	_	_	_	_	_	_
7	used	use	VERB	VBD	VerbForm=fin|Tense=past	4	parataxis	_	_	_	_	_	_	_
8	Pinot	Pinot	PROPN	NNP	NounType=prop|Number=sing	9	compound	_	_	_	_	_	_	_
9	Noir	Noir	PROPN	NNP	NounType=prop|Number=sing	7	obj	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent03
# text = 1/4 cup water
1	1/4	1/4	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	3	nmod:npmod	_	_	_	_	_	_	_
3	water	water	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent04
# text = 1/2 cup dark brown sugar
1	1/2	1/2	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	cup	cup	NOUN	NN	Number=sing	5	nmod:npmod	_	_	_	_	_	_	_
3	dark	dark	ADJ	JJ	Degree=pos	5	amod	_	_	_	_	_	_	_
4	brown	brown	ADJ	JJ	Degree=pos	5	amod	_	_	_	_	_	_	_
5	sugar	sugar	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent05
# text = 1 clove
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	clove	clove	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent06
# text = 1 Tbsp. dried hibiscus leaves
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	Tbsp.	tbsp.	NOUN	NNS	Number=plur	5	nmod:npmod	_	_	_	_	_	_	_
3	dried	dry	VERB	VBN	VerbForm=part|Tense=past|Aspect=perf	5	amod	_	_	_	_	_	_	_
4	hibiscus	hibiscus	NOUN	NN	Number=sing	5	compound	_	_	_	_	_	_	_
5	leaves	leave	NOUN	NNS	Number=plur	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent07
# text = 1 Tsp. orange zest
1	1	1	NUM	CD	NumType=card	2	nummod	_	_	_	_	_	_	_
2	Tsp.	tsp.	NOUN	NN	Number=sing	4	nmod:npmod	_	_	_	_	_	_	_
3	orange	orange	ADJ	JJ	Degree=pos	4	amod	_	_	_	_	_	_	_
4	zest	zest	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent08
# text = 1 12 oz. package of fresh cranberries
1	1	1	NUM	CD	NumType=card	4	nummod	_	_	_	_	_	_	_
2	12	12	NUM	CD	NumType=card	3	nummod	_	_	_	_	_	_	_
3	oz.	oz.	NOUN	NN	Number=sing	4	compound	_	_	_	_	_	_	_
4	package	package	NOUN	NN	Number=sing	0	root	_	_	_	_	_	_	_
5	of	of	ADP	IN	_	7	case	_	_	_	_	_	_	_
6	fresh	fresh	ADJ	JJ	Degree=pos	7	amod	_	_	_	_	_	_	_
7	cranberries	cranberry	NOUN	NNS	Number=plur	4	nmod	_	SpaceAfter=No	_	_	_	_	_

# sent_id = f-RMMPHNZR::ingredients::sent09
# text = cheesecloth
1	cheesecloth	cheesecloth	NOUN	NN	Number=sing	0	root	_	SpaceAfter=No	_	_	_	_	_

# newpar id = f-RMMPHNZR::step01
# sent_id = f-RMMPHNZR::step01::sent01
# text = Place hibiscus leaves on a piece of cheesecloth and tie into a tight bundle.
1	Place	place	VERB	VB	VerbForm=inf	0	root	_	_	B-EVENT	_	_	_	_
2	hibiscus	hibiscus	NOUN	NN	Number=sing	3	compound	_	_	B-INGREDIENT	_	_	_	_
3	leaves	leave	NOUN	NNS	Number=plur	1	obj	_	_	I-INGREDIENT	_	_	_	_
4	on	on	ADP	IN	_	6	case	_	_	O	_	_	_	_
5	a	a	DET	DT	_	6	det	_	_	O	_	_	_	_
6	piece	piece	NOUN	NN	Number=sing	1	obl	_	_	B-PROP	_	_	_	_
7	of	of	ADP	IN	_	8	case	_	_	O	_	_	_	_
